4.900000000000000189e-02,-5.886466076727543771e-07
5.000000000000000278e-02,1.385065894849276349e-07
5.100000000000000366e-02,8.602693156406579389e-07
5.200000000000000455e-02,1.314664990440114657e-06
5.299999999999999850e-02,1.265162816269263283e-06
5.399999999999999939e-02,5.126840165487743479e-07
5.500000000000000028e-02,-1.078314970741618852e-06
5.600000000000000117e-02,-3.579842493063124598e-06
5.700000000000000205e-02,-7.000643287765876548e-06
5.800000000000000294e-02,-1.126863550700422684e-05
5.900000000000000383e-02,-1.621983680049470260e-05
5.999999999999999778e-02,-2.164165359556298484e-05
6.099999999999999867e-02,-2.727745394697742324e-05
6.199999999999999956e-02,-3.282656753694884044e-05
6.300000000000000044e-02,-3.794592603277775235e-05
6.400000000000000133e-02,-4.231682401362790643e-05
6.500000000000000222e-02,-4.562539716115167441e-05
6.600000000000000311e-02,-4.760157503694501576e-05
6.700000000000000400e-02,-4.804985239651566963e-05
6.800000000000000488e-02,-4.684928918928320225e-05
6.900000000000000577e-02,-4.395351055857899339e-05
7.000000000000000666e-02,-3.939102423345761675e-05
7.100000000000000755e-02,-3.329028000060703873e-05
7.200000000000000844e-02,-2.587873001835086934e-05
7.299999999999999545e-02,-1.743471462917698726e-05
7.399999999999999634e-02,-8.283887454675767988e-06
7.499999999999999722e-02,1.200784604459191021e-06
7.599999999999999811e-02,1.060156865622273247e-05
7.699999999999999900e-02,1.953510580870111062e-05
7.799999999999999989e-02,2.762393875913672002e-05
7.900000000000000078e-02,3.453767020873410316e-05
8.000000000000000167e-02,4.002412346946323862e-05
8.100000000000000255e-02,4.390934246405962918e-05
8.200000000000000344e-02,4.609759172602416629e-05
8.300000000000000433e-02,4.657134801724000422e-05
8.400000000000000522e-02,4.540688475505782399e-05
8.500000000000000611e-02,4.278152041140355518e-05
8.600000000000000699e-02,3.892333654079082011e-05
8.700000000000000788e-02,3.410446136245839346e-05
8.799999999999999489e-02,2.864106976037027674e-05
8.899999999999999578e-02,2.289015089028618974e-05
8.999999999999999667e-02,1.717909956098148130e-05
9.099999999999999756e-02,1.182129050458863377e-05
9.199999999999999845e-02,7.081516550654645491e-06
9.299999999999999933e-02,3.156157925428239639e-06
9.400000000000000022e-02,1.731822518598472645e-07
9.500000000000000111e-02,-1.807855450398368968e-06
9.600000000000000200e-02,-2.798931682572218557e-06
9.700000000000000289e-02,-2.905390517444178540e-06
9.800000000000000377e-02,-2.293890825697720769e-06
9.900000000000000466e-02,-1.170728736033540304e-06
1.000000000000000056e-01,2.183224124528251636e-07
1.010000000000000064e-01,1.592568978701834901e-06
1.020000000000000073e-01,2.687608107700114426e-06
1.030000000000000082e-01,3.249539829634087522e-06
1.040000000000000091e-01,3.074780261706987116e-06
1.049999999999999961e-01,2.019996738933350642e-06
1.059999999999999970e-01,2.107814138939788774e-09
1.069999999999999979e-01,-2.998804634404606953e-06
1.079999999999999988e-01,-6.905712307461084581e-06
1.089999999999999997e-01,-1.156538816705775516e-05
1.100000000000000006e-01,-1.677434048375393562e-05
1.110000000000000014e-01,-2.227910001998987068e-05
1.120000000000000023e-01,-2.777622003008673718e-05
1.130000000000000032e-01,-3.291886231721322575e-05
1.140000000000000041e-01,-3.739329492400688694e-05
1.150000000000000050e-01,-4.087839039939939660e-05
1.160000000000000059e-01,-4.310502378916776040e-05
1.170000000000000068e-01,-4.387531734678183756e-05
1.180000000000000077e-01,-4.306264053340434089e-05
1.190000000000000085e-01,-4.061161001789083673e-05
1.199999999999999956e-01,-3.654005886622019962e-05
1.209999999999999964e-01,-3.097456429536957873e-05
1.219999999999999973e-01,-2.413286347800032915e-05
1.229999999999999982e-01,-1.628201234428671982e-05
1.239999999999999991e-01,-7.736975506904389443e-06
1.250000000000000000e-01,1.139373738969599328e-06
1.260000000000000009e-01,9.937008400459640609e-06
1.270000000000000018e-01,1.827576904844298717e-05
1.280000000000000027e-01,2.579542411408031099e-05
1.290000000000000036e-01,3.217279508477741113e-05
1.300000000000000044e-01,3.716291210240753936e-05
1.310000000000000053e-01,4.059901396331146622e-05
1.320000000000000062e-01,4.239254811829738957e-05
1.330000000000000071e-01,4.253308753578658997e-05
1.340000000000000080e-01,4.110107840319228911e-05
1.350000000000000089e-01,3.827710807914659093e-05
1.360000000000000098e-01,3.429231408868106505e-05
1.370000000000000107e-01,2.942080269914036794e-05
1.380000000000000115e-01,2.397964892018217511e-05
1.390000000000000124e-01,1.832421867136315807e-05
1.400000000000000133e-01,1.277849486955211095e-05
1.410000000000000142e-01,7.654964988869531015e-06
1.420000000000000151e-01,3.213516095324362229e-06
1.430000000000000160e-01,-3.548523550843778727e-07
1.440000000000000169e-01,-2.928028516367655774e-06
1.449999999999999900e-01,-4.452788152546320334e-06
1.459999999999999909e-01,-4.949105288736117680e-06
1.469999999999999918e-01,-4.530556634014404964e-06
1.479999999999999927e-01,-3.370330513004689796e-06
1.489999999999999936e-01,-1.683902010787117618e-06
1.499999999999999944e-01,2.710267601889536864e-07
1.509999999999999953e-01,2.208340686588244993e-06
1.519999999999999962e-01,3.853579041732165469e-06
1.529999999999999971e-01,4.941544515991529830e-06
1.539999999999999980e-01,5.263485459440200868e-06
1.549999999999999989e-01,4.669693327854838766e-06
1.559999999999999998e-01,3.069502682714911257e-06
1.570000000000000007e-01,4.326561348977219560e-07
1.580000000000000016e-01,-3.170258102194823306e-06
1.590000000000000024e-01,-7.581353291127710574e-06
1.600000000000000033e-01,-1.259842118905436601e-05
1.610000000000000042e-01,-1.797609317660666740e-05
1.620000000000000051e-01,-2.342584025789492679e-05
1.630000000000000060e-01,-2.861597306050791845e-05
1.640000000000000069e-01,-3.318161334257928031e-05
1.650000000000000078e-01,-3.683568594607626178e-05
1.660000000000000087e-01,-3.930042942069839502e-05
1.670000000000000095e-01,-4.035839778654793877e-05
1.680000000000000104e-01,-3.987419414235344344e-05
1.690000000000000113e-01,-3.779447066546972402e-05
1.700000000000000122e-01,-3.414792861187783971e-05
1.710000000000000131e-01,-2.904520958943600695e-05
1.720000000000000140e-01,-2.267266111011702475e-05
1.730000000000000149e-01,-1.531285223105972811e-05
1.740000000000000158e-01,-7.291440660954020707e-06
1.750000000000000167e-01,1.045082372568558544e-06
1.759999999999999898e-01,9.329392122934618693e-06
1.769999999999999907e-01,1.717333216443815296e-05
1.779999999999999916e-01,2.421894591992405167e-05
1.789999999999999925e-01,3.016370722686124393e-05
1.799999999999999933e-01,3.475329920566116700e-05
1.809999999999999942e-01,3.781967243505790385e-05
1.819999999999999951e-01,3.928104495210823057e-05
1.829999999999999960e-01,3.914190225219161634e-05
1.839999999999999969e-01,3.749298557129764173e-05
1.849999999999999978e-01,3.449952978303191358e-05
1.859999999999999987e-01,3.040560333395851521e-05
1.869999999999999996e-01,2.549976305631559010e-05
1.880000000000000004e-01,2.009355964195471520e-05
1.890000000000000013e-01,1.452153764234090765e-05
1.900000000000000022e-01,9.124578438529170899e-06
1.910000000000000031e-01,4.198353222341432461e-06
1.920000000000000040e-01,6.851038747246899281e-09
1.930000000000000049e-01,-3.258165923168628741e-06
1.940000000000000058e-01,-5.479557486570717418e-06
1.950000000000000067e-01,-6.614805486872806851e-06
1.960000000000000075e-01,-6.695756085672907706e-06
1.970000000000000084e-01,-5.831845658994860564e-06
1.980000000000000093e-01,-4.209242256933044321e-06
1.990000000000000102e-01,-2.054686244526132468e-06
2.000000000000000111e-01,3.699670867414580074e-07
2.010000000000000120e-01,2.773517795233755753e-06
2.020000000000000129e-01,4.875284242833085650e-06
2.030000000000000138e-01,6.401933376596120199e-06
2.040000000000000147e-01,7.135151072633504691e-06
2.050000000000000155e-01,6.918674051101972951e-06
2.060000000000000164e-01,5.658289876204364287e-06
2.070000000000000173e-01,3.322580985690429383e-06
2.080000000000000182e-01,-2.786086028549169603e-08
2.089999999999999913e-01,-4.242346306910941657e-06
2.099999999999999922e-01,-9.120556257717646554e-06
2.109999999999999931e-01,-1.441474185843682107e-05
2.119999999999999940e-01,-1.982972449699958018e-05
2.129999999999999949e-01,-2.502290886213088514e-05
2.139999999999999958e-01,-2.966217783529117574e-05
2.149999999999999967e-01,-3.343995168994796073e-05
2.159999999999999976e-01,-3.607445725493250630e-05
2.169999999999999984e-01,-3.735716126720872222e-05
2.179999999999999993e-01,-3.715277037187315846e-05
2.190000000000000002e-01,-3.539923112215500180e-05
2.200000000000000011e-01,-3.210773451815914154e-05
2.210000000000000020e-01,-2.738288707938037989e-05
2.220000000000000029e-01,-2.143064811457913517e-05
2.230000000000000038e-01,-1.450763839035125138e-05
2.240000000000000047e-01,-6.915604170708089049e-06
2.250000000000000056e-01,9.985827829234747779e-07
2.260000000000000064e-01,8.843870906767165640e-06
2.270000000000000073e-01,1.625563073097635808e-05
2.280000000000000082e-01,2.288515288612882805e-05
2.290000000000000091e-01,2.842430141019183998e-05
2.300000000000000100e-01,3.264135848300262919e-05
2.310000000000000109e-01,3.538102442626846797e-05
2.320000000000000118e-01,3.656441770356659099e-05
2.330000000000000127e-01,3.618909018955292401e-05
2.340000000000000135e-01,3.434569593376579914e-05
2.350000000000000144e-01,3.121969008016027206e-05
2.360000000000000153e-01,2.704455622505027917e-05
2.370000000000000162e-01,2.209691450055065084e-05
2.380000000000000171e-01,1.669652157457709440e-05
2.390000000000000180e-01,1.119707327204749858e-05
2.399999999999999911e-01,5.917349122210775012e-06
2.409999999999999920e-01,1.167719396783654034e-06
2.419999999999999929e-01,-2.800384656848145672e-06
2.429999999999999938e-01,-5.804669206773116599e-06
2.439999999999999947e-01,-7.731977836553828581e-06
2.449999999999999956e-01,-8.538291545226886443e-06
2.459999999999999964e-01,-8.255403532150375751e-06
2.469999999999999973e-01,-7.012063182557931940e-06
2.479999999999999982e-01,-4.993865713004226889e-06
2.489999999999999991e-01,-2.428846932211349049e-06
2.500000000000000000e-01,4.125198882856406937e-07
2.510000000000000009e-01,3.226957676157321943e-06
2.520000000000000018e-01,5.729540647204642005e-06
2.530000000000000027e-01,7.640123627115338114e-06
2.540000000000000036e-01,8.734833313710632511e-06
2.550000000000000044e-01,8.852517371385798905e-06
2.560000000000000053e-01,7.894744431110145528e-06
2.570000000000000062e-01,5.826071225978779731e-06
2.580000000000000071e-01,2.698781627486546580e-06
2.590000000000000080e-01,-1.337917806255692923e-06
2.600000000000000089e-01,-6.084041866261906547e-06
2.610000000000000098e-01,-1.129317804086290433e-05
2.620000000000000107e-01,-1.667248651570632842e-05
2.630000000000000115e-01,-2.188270017375666917e-05
2.640000000000000124e-01,-2.658642835747267440e-05
2.650000000000000133e-01,-3.047802744631287033e-05
2.660000000000000142e-01,-3.327231413309838143e-05
2.670000000000000151e-01,-3.475723974565177697e-05
2.680000000000000160e-01,-3.479401502940977027e-05
2.690000000000000169e-01,-3.331711014742323225e-05
2.700000000000000178e-01,-3.033416695774515301e-05
2.710000000000000187e-01,-2.594300674253392525e-05
2.720000000000000195e-01,-2.034439002834803845e-05
2.730000000000000204e-01,-1.379030341625388164e-05
2.740000000000000213e-01,-6.576879537128332555e-06
2.750000000000000222e-01,9.556029483412254301e-07
2.760000000000000231e-01,8.423267765297961791e-06
2.770000000000000240e-01,1.546524153333790131e-05
2.780000000000000249e-01,2.174026159330622607e-05
2.790000000000000258e-01,2.694540202761959975e-05
2.800000000000000266e-01,3.085381269415266730e-05
2.810000000000000275e-01,3.331471922623806855e-05
2.820000000000000284e-01,3.425342303266646526e-05
2.830000000000000293e-01,3.367130668549619553e-05
2.840000000000000302e-01,3.166233120942842344e-05
2.850000000000000311e-01,2.841390414398028337e-05
2.860000000000000320e-01,2.416095143945210481e-05
2.870000000000000329e-01,1.918127836918710137e-05
2.880000000000000338e-01,1.379556952957139445e-05
2.889999999999999791e-01,8.356212776737871899e-06
2.899999999999999800e-01,3.180681175673767168e-06
2.909999999999999809e-01,-1.421820037568173009e-06
2.919999999999999818e-01,-5.203102526343166348e-06
2.929999999999999827e-01,-7.984261618727834495e-06
2.939999999999999836e-01,-9.655676307520181004e-06
2.949999999999999845e-01,-1.017700925023960659e-05
2.959999999999999853e-01,-9.584757982048771685e-06
2.969999999999999862e-01,-8.013681626176165997e-06
2.979999999999999871e-01,-5.654486520445690996e-06
2.989999999999999880e-01,-2.740112172828929240e-06
2.999999999999999889e-01,4.542687412354108275e-07
3.009999999999999898e-01,3.618287584023731753e-06
3.019999999999999907e-01,6.462501776413239472e-06
3.029999999999999916e-01,8.701787623531099771e-06
3.039999999999999925e-01,1.010564854704798218e-05
3.049999999999999933e-01,1.050802463524693183e-05
3.059999999999999942e-01,9.807292643023366032e-06
3.069999999999999951e-01,7.966265264021432960e-06
3.079999999999999960e-01,5.030139085985875761e-06
3.089999999999999969e-01,1.145254345645006007e-06
3.099999999999999978e-01,-3.488690883200820726e-06
3.109999999999999987e-01,-8.625943903953912819e-06
3.119999999999999996e-01,-1.397469739721924345e-05
3.130000000000000004e-01,-1.919708942080444977e-05
3.140000000000000013e-01,-2.395665900356220556e-05
3.150000000000000022e-01,-2.794478239478409752e-05
3.160000000000000031e-01,-3.087484102496734989e-05
3.170000000000000040e-01,-3.253263966129333408e-05
3.180000000000000049e-01,-3.277647894359528617e-05
3.190000000000000058e-01,-3.153715538435839503e-05
3.200000000000000067e-01,-2.881791857563226094e-05
3.210000000000000075e-01,-2.471272623559968591e-05
3.220000000000000084e-01,-1.941775407938909793e-05
3.230000000000000093e-01,-1.317991388033862616e-05
3.240000000000000102e-01,-6.290242512475747473e-06
3.250000000000000111e-01,9.160980494827067333e-07
3.260000000000000120e-01,8.060316251476607984e-06
3.270000000000000129e-01,1.478601433059937710e-05
3.280000000000000138e-01,2.075741988504658736e-05
3.290000000000000147e-01,2.567652618718579239e-05
3.300000000000000155e-01,2.932088589123355376e-05
3.310000000000000164e-01,3.154361103325544602e-05
3.320000000000000173e-01,3.227337303116605672e-05
3.330000000000000182e-01,3.151446562802356850e-05
3.340000000000000191e-01,2.936428944991545750e-05
3.350000000000000200e-01,2.601175083095394149e-05
3.360000000000000209e-01,2.169268748983944575e-05
3.370000000000000218e-01,1.668588720942875734e-05
3.380000000000000226e-01,1.131308783673507602e-05
3.390000000000000235e-01,5.925553323319978391e-06
3.400000000000000244e-01,8.397782692113277725e-07
3.410000000000000253e-01,-3.636206815736835510e-06
3.420000000000000262e-01,-7.257098193109481606e-06
3.430000000000000271e-01,-9.846914379007711676e-06
3.440000000000000280e-01,-1.129899614404877145e-05
3.450000000000000289e-01,-1.157600358288073922e-05
3.460000000000000298e-01,-1.071868444198934990e-05
3.470000000000000306e-01,-8.867007315590446698e-06
3.480000000000000315e-01,-6.215811699192248567e-06
3.490000000000000324e-01,-3.002212637375985033e-06
3.500000000000000333e-01,4.943992762041021186e-07
3.510000000000000342e-01,3.957843829119156461e-06
3.519999999999999796e-01,7.094275299266256617e-06
3.529999999999999805e-01,9.614653296323783026e-06
3.539999999999999813e-01,1.128295866756419626e-05
3.549999999999999822e-01,1.192889874098754420e-05
3.559999999999999831e-01,1.144790732532129940e-05
3.569999999999999840e-01,9.801110402802847788e-06
3.579999999999999849e-01,7.028447212715998716e-06
3.589999999999999858e-01,3.273381387632457693e-06
3.599999999999999867e-01,-1.264592332001292002e-06
3.609999999999999876e-01,-6.340444510594643590e-06
3.619999999999999885e-01,-1.166361101741289475e-05
3.629999999999999893e-01,-1.689799302657722812e-05
3.639999999999999902e-01,-2.170545584096671517e-05
3.649999999999999911e-01,-2.577704434599477931e-05
3.659999999999999920e-01,-2.882419164476691026e-05
3.669999999999999929e-01,-3.063039793855588293e-05
3.679999999999999938e-01,-3.105142464722776617e-05
3.689999999999999947e-01,-3.001529440924187529e-05
3.699999999999999956e-01,-2.752223255300248131e-05
3.709999999999999964e-01,-2.366182312713147382e-05
3.719999999999999973e-01,-1.862632000384991678e-05
3.729999999999999982e-01,-1.265891606547817655e-05
3.739999999999999991e-01,-6.046493814387583906e-06
3.750000000000000000e-01,8.803746269996269255e-07
3.760000000000000009e-01,7.747822033110887994e-06
3.770000000000000018e-01,1.420295513017362214e-05
3.780000000000000027e-01,1.991477738026734562e-05
3.790000000000000036e-01,2.458936904945080730e-05
3.800000000000000044e-01,2.800798507210037534e-05
3.810000000000000053e-01,3.002705505090999316e-05
3.820000000000000062e-01,3.057818325689123365e-05
3.830000000000000071e-01,2.966825333918111980e-05
3.840000000000000080e-01,2.739744568565351902e-05
3.850000000000000089e-01,2.395595970393330399e-05
3.860000000000000098e-01,1.958050898210041973e-05
3.870000000000000107e-01,1.455075123182727199e-05
3.880000000000000115e-01,9.189288288378737358e-06
3.890000000000000124e-01,3.846233946121150929e-06
3.900000000000000133e-01,-1.162523005284507149e-06
3.910000000000000142e-01,-5.530094905999972628e-06
3.920000000000000151e-01,-9.013613628045789194e-06
3.930000000000000160e-01,-1.143958170924337306e-05
3.940000000000000169e-01,-1.270387235321501806e-05
3.950000000000000178e-01,-1.277172088039329220e-05
3.960000000000000187e-01,-1.168761487858780751e-05
3.970000000000000195e-01,-9.595861757752273651e-06
3.980000000000000204e-01,-6.694803775527344584e-06
3.990000000000000213e-01,-3.225154900050579234e-06
4.000000000000000222e-01,5.299991900435703501e-07
4.010000000000000231e-01,4.249681755222298014e-06
4.020000000000000240e-01,7.636014048760413197e-06
4.030000000000000249e-01,1.039673501047974979e-05
4.040000000000000258e-01,1.229119103140119411e-05
4.050000000000000266e-01,1.314545532462452322e-05
4.060000000000000275e-01,1.285232792532839312e-05
4.070000000000000284e-01,1.137132189163592838e-05
4.080000000000000293e-01,8.738486118176535324e-06
4.090000000000000302e-01,5.094489972182113497e-06
4.100000000000000311e-01,6.386704545569539082e-07
4.110000000000000320e-01,-4.384624466272588693e-06
4.120000000000000329e-01,-9.686035854358121221e-06
4.130000000000000338e-01,-1.493119380622920463e-05
4.140000000000000346e-01,-1.977958183434325954e-05
4.150000000000000355e-01,-2.392282852093629159e-05
4.160000000000000364e-01,-2.707046754350777163e-05
4.169999999999999818e-01,-2.900378991534387587e-05
4.179999999999999827e-01,-2.957633928687813647e-05
4.189999999999999836e-01,-2.871391194569083847e-05
4.199999999999999845e-01,-2.641447807947823215e-05
4.209999999999999853e-01,-2.276350869923528811e-05
4.219999999999999862e-01,-1.794980627270382801e-05
4.229999999999999871e-01,-1.221363476061189081e-05
4.239999999999999880e-01,-5.838426278709929343e-06
4.249999999999999889e-01,8.492189022292473671e-07
4.259999999999999898e-01,7.479850367023820480e-06
4.269999999999999907e-01,1.370361798533145404e-05
4.279999999999999916e-01,1.919347224572424634e-05
4.289999999999999925e-01,2.365899091607534237e-05
4.299999999999999933e-01,2.688459614269199271e-05
4.309999999999999942e-01,2.872955445031559083e-05
4.319999999999999951e-01,2.912797674212159514e-05
4.329999999999999960e-01,2.808896444489832598e-05
4.339999999999999969e-01,2.571506571402337515e-05
4.349999999999999978e-01,2.219757592795696459e-05
4.359999999999999987e-01,1.777397129120415075e-05
4.369999999999999996e-01,1.272466467259792487e-05
4.380000000000000004e-01,7.373005605299138443e-06
4.390000000000000013e-01,2.068025657930678872e-06
4.400000000000000022e-01,-2.874761818905259870e-06
4.410000000000000031e-01,-7.149545297145122366e-06
4.420000000000000040e-01,-1.051552702715854111e-05
4.430000000000000049e-01,-1.280132366046901613e-05
4.440000000000000058e-01,-1.390496624975393273e-05
4.450000000000000067e-01,-1.379388639374547482e-05
4.460000000000000075e-01,-1.251585094897649456e-05
4.470000000000000084e-01,-1.021880475118400211e-05
4.480000000000000093e-01,-7.104053215288719331e-06
4.490000000000000102e-01,-3.415401650478618720e-06
4.500000000000000111e-01,5.608447397910614038e-07
4.510000000000000120e-01,4.499688531385887345e-06
4.520000000000000129e-01,8.099685898608104454e-06
4.530000000000000138e-01,1.106586286268871441e-05
4.540000000000000147e-01,1.315366715204521654e-05
4.550000000000000155e-01,1.418606233106814915e-05
4.560000000000000164e-01,1.405352780012105821e-05
4.570000000000000173e-01,1.271405854172981737e-05
4.580000000000000182e-01,1.020091932575815604e-05
4.590000000000000191e-01,6.651982476777667269e-06
4.600000000000000200e-01,2.266252269788929219e-06
4.610000000000000209e-01,-2.712418276798077280e-06
4.620000000000000218e-01,-7.995327401163972134e-06
4.630000000000000226e-01,-1.324892459807994718e-05
4.640000000000000235e-01,-1.813245411005880294e-05
4.650000000000000244e-01,-2.233655311403615445e-05
4.660000000000000253e-01,-2.556965503844341403e-05
4.670000000000000262e-01,-2.761155398060352069e-05
4.680000000000000271e-01,-2.831394068251821312e-05
4.690000000000000280e-01,-2.760040253086800942e-05
4.700000000000000289e-01,-2.546635627500711224e-05
4.710000000000000298e-01,-2.199467182766845136e-05
4.720000000000000306e-01,-1.737119449611705419e-05
4.730000000000000315e-01,-1.183308206538689574e-05
4.740000000000000324e-01,-5.660664288084822637e-06
4.750000000000000333e-01,8.225571156094536971e-07
4.760000000000000342e-01,7.250290050520853235e-06
4.770000000000000351e-01,1.327621652043601004e-05
4.780000000000000360e-01,1.857596830866093930e-05
4.790000000000000369e-01,2.286242110561123301e-05
4.799999999999999822e-01,2.592286171272707661e-05
4.809999999999999831e-01,2.761898804247387576e-05
4.819999999999999840e-01,2.788690911834121962e-05
4.829999999999999849e-01,2.673740304646320701e-05
4.839999999999999858e-01,2.427546543537368722e-05
4.849999999999999867e-01,2.069317601499408036e-05
4.859999999999999876e-01,1.622847609301530686e-05
4.869999999999999885e-01,1.116241473917968136e-05
4.879999999999999893e-01,5.819148785280909317e-06
4.889999999999999902e-01,5.467963762762390258e-07
4.899999999999999911e-01,-4.339406538395936352e-06
4.909999999999999920e-01,-8.534665879076873532e-06
4.919999999999999929e-01,-1.179999201298051256e-05
4.929999999999999938e-01,-1.396581207969914995e-05
4.939999999999999947e-01,-1.493196999120341371e-05
4.949999999999999956e-01,-1.466770921311153269e-05
4.959999999999999964e-01,-1.322374125529261384e-05
4.969999999999999973e-01,-1.075109233240736609e-05
4.979999999999999982e-01,-7.453512862335858036e-06
4.989999999999999991e-01,-3.577446317758360486e-06
5.000000000000000000e-01,5.879707738446619846e-07
5.010000000000000009e-01,4.714301268212741492e-06
5.020000000000000018e-01,8.497054726925255401e-06
5.030000000000000027e-01,1.163889721359859354e-05
5.040000000000000036e-01,1.389202538620561271e-05
5.050000000000000044e-01,1.507675888787786479e-05
5.060000000000000053e-01,1.508154034690563235e-05
5.070000000000000062e-01,1.386293537673789135e-05
5.080000000000000071e-01,1.145211384569926058e-05
5.090000000000000080e-01,7.984462990417021594e-06
5.100000000000000089e-01,3.658568432129973659e-06
5.110000000000000098e-01,-1.282143322397741471e-06
5.120000000000000107e-01,-6.549411160785209031e-06
5.130000000000000115e-01,-1.181013936503474125e-05
5.140000000000000124e-01,-1.672385019546111367e-05
5.150000000000000133e-01,-2.097994521165020480e-05
5.160000000000000142e-01,-2.428606679867002712e-05
5.170000000000000151e-01,-2.642085444355185274e-05
5.180000000000000160e-01,-2.723442803699805483e-05
5.190000000000000169e-01,-2.664838787338209746e-05
5.200000000000000178e-01,-2.465576760800925016e-05
5.210000000000000187e-01,-2.133751232821026077e-05
5.220000000000000195e-01,-1.687692618098825264e-05
5.230000000000000204e-01,-1.150831121276778794e-05
5.240000000000000213e-01,-5.509303332516051160e-06
5.250000000000000222e-01,7.991276882571238000e-07
5.260000000000000231e-01,7.053184216061082933e-06
5.270000000000000240e-01,1.290995494943827942e-05
5.280000000000000249e-01,1.804705023640707374e-05
5.290000000000000258e-01,2.218029902396876472e-05
5.300000000000000266e-01,2.509950254654122410e-05
5.310000000000000275e-01,2.666843432595889828e-05
5.320000000000000284e-01,2.682484017147281839e-05
5.330000000000000293e-01,2.558085011082965757e-05
5.340000000000000302e-01,2.304373993398222198e-05
5.350000000000000311e-01,1.940617093079850729e-05
5.360000000000000320e-01,1.490641617209227908e-05
5.370000000000000329e-01,9.826068646901589293e-06
5.380000000000000338e-01,4.490041262488806795e-06
5.390000000000000346e-01,-7.543347404413985512e-07
5.400000000000000355e-01,-5.592029401298734357e-06
5.410000000000000364e-01,-9.719181632680900477e-06
5.420000000000000373e-01,-1.289834207232279321e-05
5.430000000000000382e-01,-1.496147989883396022e-05
5.440000000000000391e-01,-1.580998283169863565e-05
5.450000000000000400e-01,-1.541463978631400685e-05
5.460000000000000409e-01,-1.382873635616269259e-05
5.470000000000000417e-01,-1.120588247544965061e-05
5.480000000000000426e-01,-7.751904455536711433e-06
5.490000000000000435e-01,-3.715510673456090299e-06
5.500000000000000444e-01,6.117084280895958412e-07
5.510000000000000453e-01,4.898388814985388847e-06
5.520000000000000462e-01,8.837433747575139604e-06
5.530000000000000471e-01,1.212946807618958578e-05
5.540000000000000480e-01,1.452395112341062127e-05
5.550000000000000488e-01,1.583894778890700226e-05
5.560000000000000497e-01,1.596112854943437424e-05
5.570000000000000506e-01,1.484576945883523820e-05
5.580000000000000515e-01,1.252235821510976562e-05
5.590000000000000524e-01,9.124171536208241259e-06
5.600000000000000533e-01,4.849376634782900109e-06
5.610000000000000542e-01,-5.897878319167635145e-08
5.620000000000000551e-01,-5.312992906167494933e-06
5.630000000000000560e-01,-1.057990981702316090e-05
5.640000000000000568e-01,-1.551950908014515363e-05
5.650000000000000577e-01,-1.982012574516847897e-05
5.660000000000000586e-01,-2.318874326699961285e-05
5.670000000000000595e-01,-2.540302398354388070e-05
5.680000000000000604e-01,-2.631174291670982572e-05
5.690000000000000613e-01,-2.583478777240919873e-05
5.700000000000000622e-01,-2.396313486971655802e-05
